,episode_id,transition_id,state,action,immediate_reward,delayed_reward,infer_reward,infer_reward_gp,done,next_state,reward,weight,priority,pred_action,pred_reward
109,78,9,[5 4],1,0.0,0,,,False,[6 4],0.0,6.357200239661095e-05,0.9703248524574363,1.0,1.7368817329406738
110,78,10,[6 4],1,0.0,0,,,False,[7 4],0.0,6.664211208011226e-05,1.017185162237931,1.0,2.444913387298584
111,78,11,[7 4],1,0.0,0,,,False,[8 4],0.0,6.71663646950746e-05,1.0251870391976992,1.0,4.6179375648498535
112,78,12,[8 4],1,0.0,0,,,False,[8 5],0.0,7.110780962482594e-05,1.085346886705255,1.0,7.005321979522705
113,78,13,[8 5],1,0.0,0,,,False,[9 5],0.0,6.749021787269166e-05,1.0301301395397122,1.0,2.3514838218688965
114,78,14,[9 5],0,0.0,0,,,False,[9 6],0.0,6.442961949679967e-05,0.9834150046444619,1.0,4.53688383102417
115,78,15,[9 6],0,0.0,0,,,False,[9 7],0.0,5.6183543336737256e-05,0.8575518521288837,1.0,0.47343945503234863
116,78,16,[9 7],1,-1.0,-1,,,True,[-1 -1],-1.0,5.876906515668031e-05,0.897015703885667,1.0,-0.9105427265167236
117,79,0,[0 0],0,0.0,0,,,False,[0 1],0.0,5.87939145145211e-05,0.8973949895550108,1.0,4.585157871246338
118,79,1,[0 1],1,0.0,0,,,False,[1 1],0.0,6.132845721404052e-05,0.936080726644352,1.0,5.130285739898682
119,79,2,[1 1],0,0.0,0,,,False,[1 2],0.0,6.373086937928192e-05,0.9727497026384774,1.0,6.149108409881592
120,79,3,[1 2],1,5.0,0,,,False,[2 2],5.0,6.933995786869606e-05,1.0583634595712246,1.0,5.8168463706970215
121,79,4,[2 2],1,0.0,0,,,False,[3 2],0.0,5.933444871025188e-05,0.9056453787821501,1.0,4.473186492919922
122,79,5,[3 2],0,0.0,0,,,False,[4 2],0.0,6.709029276385378e-05,1.0240259229412458,1.0,5.33043098449707
123,79,6,[4 2],1,0.0,0,,,False,[5 2],0.0,6.257770597374293e-05,0.9551485092018115,1.0,6.933442115783691
124,79,7,[5 2],1,0.0,0,,,False,[6 2],0.0,5.9738651429343874e-05,0.9118148862536772,1.0,8.61960220336914
125,79,8,[6 2],0,0.0,0,,,False,[6 3],0.0,6.837321076808037e-05,1.0436076126196652,1.0,9.618250846862793
126,79,9,[6 3],1,0.0,0,,,False,[7 3],0.0,6.52830237541982e-05,0.9964408545300857,1.0,7.096028804779053
127,79,10,[7 3],1,0.0,0,,,False,[7 4],0.0,7.069911681041892e-05,1.0791088451163517,1.0,9.351394653320312
128,79,11,[7 4],1,0.0,0,,,False,[8 4],0.0,6.600229125329672e-05,1.0074193215223006,1.0,4.6179375648498535
129,79,12,[8 4],0,0.0,0,,,False,[8 5],0.0,6.624354099556686e-05,1.0111016126528087,1.0,7.005321979522705
130,79,13,[8 5],1,0.0,0,,,False,[8 6],0.0,6.74662659748353e-05,1.0297645521604042,1.0,2.3514838218688965
131,79,14,[8 6],1,0.0,0,,,False,[9 6],0.0,6.274398335073192e-05,0.9576864671897835,1.0,-0.033107489347457886
132,79,15,[9 6],0,0.0,0,,,False,[9 7],0.0,5.5613207512399555e-05,0.8488465887466,1.0,0.47343945503234863
133,79,16,[9 7],1,-1.0,4,,,True,[-1 -1],-1.0,6.515500033850754e-05,0.9944867820255557,1.0,-0.9105427265167236
134,93,0,[0 0],1,0.0,0,,,False,[0 1],0.0,5.051759038616135e-05,0.771070150223401,1.0,4.585157871246338
135,93,1,[0 1],0,0.0,0,,,False,[0 2],0.0,6.0097017914391064e-05,0.917284776985759,1.0,5.130285739898682
136,93,2,[0 2],0,0.0,0,,,False,[0 3],0.0,6.18685308035298e-05,0.9443240854545392,1.0,5.0580220222473145
137,93,3,[0 3],1,0.0,0,,,False,[1 3],0.0,6.417241692700405e-05,0.9794892191385784,1.0,4.089508533477783
138,93,4,[1 3],0,0.0,0,,,False,[2 3],0.0,5.975400717602168e-05,0.912049267145702,1.0,5.103344917297363
139,93,5,[2 3],0,0.0,0,,,False,[2 4],0.0,6.424690244337328e-05,0.9806261213118067,1.0,4.856152534484863
140,93,6,[2 4],1,0.0,0,,,False,[3 4],0.0,6.578800966800636e-05,1.0041486561382842,1.0,4.424213886260986
141,93,7,[3 4],0,0.0,0,,,False,[3 5],0.0,6.264056968946491e-05,0.9561080231919845,1.0,3.8941760063171387
142,93,8,[3 5],0,7.0,0,,,False,[3 6],7.0,7.164210143778263e-05,1.093501995951964,1.0,3.739614725112915
143,93,9,[3 6],1,0.0,0,,,False,[4 6],0.0,5.945979390951688e-05,0.9075585726001497,1.0,2.4392335414886475
144,93,10,[4 6],1,0.0,0,,,False,[5 6],0.0,6.672612740517804e-05,1.0184675216858847,1.0,3.0550150871276855
145,93,11,[5 6],1,0.0,0,,,False,[6 6],0.0,6.590095872012067e-05,1.0058726426134037,0.0,2.397454023361206
146,93,12,[6 6],0,9.0,0,,,False,[6 7],9.0,7.32652226306114e-05,1.1182763427174842,0.0,1.490054965019226
147,93,13,[6 7],0,0.0,0,,,False,[6 8],0.0,6.037255012448991e-05,0.921490335109341,0.0,1.667611002922058
148,93,14,[6 8],1,0.0,0,,,False,[7 8],0.0,6.621920528049064e-05,1.0107301669180422,0.0,1.7889115810394287
149,93,15,[7 8],0,0.0,0,,,False,[7 9],0.0,5.8877753154676645e-05,0.8986746521906415,0.0,0.9377695322036743
150,93,16,[7 9],1,6.0,0,,,False,[8 9],6.0,7.115743292659392e-05,1.0861043069712717,0.0,1.076107382774353
151,93,17,[8 9],1,-3.0,0,,,False,[9 9],-3.0,6.976484726460505e-05,1.0648487160497606,0.0,0.20792755484580994
152,93,18,[9 9],0,-1.0,18,,,True,[-1 -1],-1.0,4.9566953601717304e-05,0.7565602014592977,0.0,-0.8112142086029053
153,99,0,[0 0],0,0.0,0,,,False,[0 1],0.0,5.5010313269789616e-05,0.8396443732279157,1.0,4.585157871246338
154,99,1,[0 1],0,0.0,0,,,False,[0 2],0.0,6.186381703442539e-05,0.9442521373148185,1.0,5.130285739898682
155,99,2,[0 2],1,0.0,0,,,False,[1 2],0.0,5.9786548238356425e-05,0.9125459543714995,1.0,5.0580220222473145
156,99,3,[1 2],1,5.0,0,,,False,[2 2],5.0,6.932695563476467e-05,1.0581650012838424,1.0,5.8168463706970215
