,episode_id,transition_id,state,action,immediate_reward,delayed_reward,infer_reward,infer_reward_gp,done,next_state,reward,weight,priority,pred_action,pred_reward
181,100,13,[7 6],1,0.0,0,,,False,[8 6],0,6.3500127000254e-05,1.0,1.0,3.1901447772979736
182,100,14,[8 6],0,0.0,0,,,False,[8 7],0,6.3500127000254e-05,1.0,1.0,3.68624210357666
183,100,15,[8 7],0,0.0,0,,,False,[9 7],0,6.3500127000254e-05,1.0,1.0,3.152301549911499
184,100,16,[9 7],1,-1.0,4,,,True,[-1 -1],4,6.3500127000254e-05,1.0,1.0,3.4887449741363525
185,112,0,[0 0],1,0.0,0,,,False,[1 0],0,6.3500127000254e-05,1.0,1.0,2.9612715244293213
186,112,1,[1 0],0,0.0,0,,,False,[1 1],0,6.3500127000254e-05,1.0,1.0,3.260418653488159
187,112,2,[1 1],1,0.0,0,,,False,[2 1],0,6.3500127000254e-05,1.0,1.0,3.661949872970581
188,112,3,[2 1],0,5.0,0,,,False,[2 2],0,6.3500127000254e-05,1.0,1.0,4.458678245544434
189,112,4,[2 2],0,0.0,0,,,False,[2 3],0,6.3500127000254e-05,1.0,1.0,3.4772133827209473
190,112,5,[2 3],1,0.0,0,,,False,[3 3],0,6.3500127000254e-05,1.0,1.0,2.8041141033172607
191,112,6,[3 3],0,0.0,0,,,False,[3 4],0,6.3500127000254e-05,1.0,1.0,3.227522134780884
192,112,7,[3 4],0,0.0,0,,,False,[4 4],0,6.3500127000254e-05,1.0,1.0,2.709134340286255
193,112,8,[4 4],0,0.0,0,,,False,[4 5],0,6.3500127000254e-05,1.0,1.0,3.0842649936676025
194,112,9,[4 5],0,0.0,0,,,False,[4 6],0,6.3500127000254e-05,1.0,1.0,2.648817300796509
195,112,10,[4 6],0,0.0,0,,,False,[4 7],0,6.3500127000254e-05,1.0,1.0,2.206810235977173
196,112,11,[4 7],0,0.0,0,,,False,[4 8],0,6.3500127000254e-05,1.0,1.0,1.7591663599014282
197,112,12,[4 8],0,-9.0,0,,,False,[4 9],0,6.3500127000254e-05,1.0,1.0,1.3108506202697754
198,112,13,[4 9],1,0.0,0,,,False,[5 9],0,6.3500127000254e-05,1.0,1.0,0.8660985231399536
199,112,14,[5 9],0,0.0,0,,,False,[6 9],0,6.3500127000254e-05,1.0,1.0,1.300266146659851
200,112,15,[6 9],0,-1.0,-5,,,True,[-1 -1],-5,6.3500127000254e-05,1.0,1.0,1.7235770225524902
201,115,0,[0 0],0,0.0,0,,,False,[0 1],0,6.3500127000254e-05,1.0,1.0,2.9612715244293213
202,115,1,[0 1],0,0.0,0,,,False,[0 2],0,6.3500127000254e-05,1.0,1.0,3.0444953441619873
203,115,2,[0 2],0,0.0,0,,,False,[0 3],0,6.3500127000254e-05,1.0,1.0,2.561541795730591
204,115,3,[0 3],1,0.0,0,,,False,[1 3],0,6.3500127000254e-05,1.0,1.0,2.1438252925872803
205,115,4,[1 3],0,0.0,0,,,False,[1 4],0,6.3500127000254e-05,1.0,1.0,2.3992059230804443
206,115,5,[1 4],1,0.0,0,,,False,[2 4],0,6.3500127000254e-05,1.0,1.0,1.9651455879211426
207,115,6,[2 4],0,0.0,0,,,False,[2 5],0,6.3500127000254e-05,1.0,1.0,2.3085806369781494
208,115,7,[2 5],1,0.0,0,,,False,[3 5],0,6.3500127000254e-05,1.0,1.0,1.8100146055221558
209,115,8,[3 5],1,0.0,0,,,False,[4 5],0,6.3500127000254e-05,1.0,1.0,2.244745969772339
210,115,9,[4 5],0,0.0,0,,,False,[4 6],0,6.3500127000254e-05,1.0,1.0,2.648817300796509
211,115,10,[4 6],0,0.0,0,,,False,[4 7],0,6.3500127000254e-05,1.0,1.0,2.206810235977173
212,115,11,[4 7],1,0.0,0,,,False,[5 7],0,6.3500127000254e-05,1.0,1.0,1.7591663599014282
213,115,12,[5 7],1,0.0,0,,,False,[5 8],0,6.3500127000254e-05,1.0,1.0,2.188934564590454
214,115,13,[5 8],0,0.0,0,,,False,[5 9],0,6.3500127000254e-05,1.0,1.0,1.7446000576019287
215,115,14,[5 9],0,-1.0,-1,,,True,[-1 -1],-1,6.3500127000254e-05,1.0,1.0,1.300266146659851
216,116,0,[0 0],0,0.0,0,,,False,[0 1],0,6.3500127000254e-05,1.0,1.0,2.9612715244293213
217,116,1,[0 1],0,0.0,0,,,False,[0 2],0,6.3500127000254e-05,1.0,1.0,3.0444953441619873
218,116,2,[0 2],0,0.0,0,,,False,[0 3],0,6.3500127000254e-05,1.0,1.0,2.561541795730591
219,116,3,[0 3],0,0.0,0,,,False,[0 4],0,6.3500127000254e-05,1.0,1.0,2.1438252925872803
220,116,4,[0 4],0,0.0,0,,,False,[0 5],0,6.3500127000254e-05,1.0,1.0,1.735297441482544
221,116,5,[0 5],1,0.0,0,,,False,[1 5],0,6.3500127000254e-05,1.0,1.0,1.3453269004821777
222,116,6,[1 5],0,0.0,0,,,False,[1 6],0,6.3500127000254e-05,1.0,1.0,1.5474145412445068
223,116,7,[1 6],0,0.0,0,,,False,[1 7],0,6.3500127000254e-05,1.0,1.0,1.2068194150924683
224,116,8,[1 7],0,0.0,0,,,False,[1 8],0,6.3500127000254e-05,1.0,1.0,0.8783695697784424
225,116,9,[1 8],0,0.0,0,,,False,[1 9],0,6.3500127000254e-05,1.0,1.0,0.5537739992141724
226,116,10,[1 9],0,0.0,0,,,False,[2 9],0,6.3500127000254e-05,1.0,1.0,0.23077607154846191
227,116,11,[2 9],1,0.0,0,,,False,[3 9],0,6.3500127000254e-05,1.0,1.0,0.42351973056793213
228,116,12,[3 9],0,-1.0,-1,,,True,[-1 -1],-1,6.3500127000254e-05,1.0,1.0,0.6264191269874573
229,120,0,[0 0],1,0.0,0,,,False,[0 1],0,6.3500127000254e-05,1.0,1.0,2.9612715244293213
230,120,1,[0 1],1,0.0,0,,,False,[1 1],0,6.3500127000254e-05,1.0,1.0,3.0444953441619873
231,120,2,[1 1],1,0.0,0,,,False,[2 1],0,6.3500127000254e-05,1.0,1.0,3.661949872970581
232,120,3,[2 1],1,0.0,0,,,False,[3 1],0,6.3500127000254e-05,1.0,1.0,4.458678245544434
233,120,4,[3 1],1,0.0,0,,,False,[4 1],0,6.3500127000254e-05,1.0,1.0,5.08494234085083
234,120,5,[4 1],1,0.0,0,,,False,[5 1],0,6.3500127000254e-05,1.0,1.0,5.514074802398682
235,120,6,[5 1],1,0.0,0,,,False,[6 1],0,6.3500127000254e-05,1.0,1.0,6.023440837860107
